"subject","success","timeout","trial_index","rt","stimulus","block","category","correct","stim_type","trial_in_block","trial_label","participant_id"
"suo9anmo45ju10j",NA,NA,109,1786,"img/A_G_3_S_006.png",6,"girl",TRUE,"picture",3,"block6_3",NA
"suo9anmo45ju10j",NA,NA,110,10202,"img/hatred.jpg",6,"BAD",FALSE,"word",4,"block6_4",NA
"suo9anmo45ju10j",NA,NA,111,1976,"img/l_g_3_s_009.png",6,"girl",TRUE,"picture",5,"block6_5",NA
"suo9anmo45ju10j",NA,NA,112,1815,"img/tragedy.jpg",6,"BAD",TRUE,"word",6,"block6_6",NA
"suo9anmo45ju10j",NA,NA,113,1107,"img/W_G_3_S_003.png",6,"girl",TRUE,"picture",7,"block6_7",NA
"suo9anmo45ju10j",NA,NA,114,1838,"img/gift.jpg",6,"GOOD",TRUE,"word",8,"block6_8",NA
"suo9anmo45ju10j",NA,NA,115,1029,"img/B_B_3_S_008.png",6,"boy",TRUE,"picture",9,"block6_9",NA
"suo9anmo45ju10j",NA,NA,116,1731,"img/ugly.jpg",6,"BAD",TRUE,"word",10,"block6_10",NA
"suo9anmo45ju10j",NA,NA,117,1425,"img/B_G_3_S_002.png",6,"girl",TRUE,"picture",11,"block6_11",NA
"suo9anmo45ju10j",NA,NA,118,928,"img/grief.jpg",6,"BAD",FALSE,"word",12,"block6_12",NA
"suo9anmo45ju10j",NA,NA,119,1241,"img/A_B_3_S_004.png",6,"boy",TRUE,"picture",13,"block6_13",NA
"suo9anmo45ju10j",NA,NA,120,2269,"img/miracle.jpg",6,"GOOD",FALSE,"word",14,"block6_14",NA
"suo9anmo45ju10j",NA,NA,121,2402,"img/l_b_3_s_010.png",6,"boy",TRUE,"picture",15,"block6_15",NA
"suo9anmo45ju10j",NA,NA,122,1313,"img/lucky.jpg",6,"GOOD",TRUE,"word",16,"block6_16",NA
"suo9anmo45ju10j",NA,NA,124,2398,"img/l_b_3_s_010.png",7,"boy",TRUE,"picture",1,"block7_1",NA
"suo9anmo45ju10j",NA,NA,125,1208,"img/miracle.jpg",7,"GOOD",TRUE,"word",2,"block7_2",NA
"suo9anmo45ju10j",NA,NA,126,672,"img/A_B_3_S_004.png",7,"boy",TRUE,"picture",3,"block7_3",NA
"suo9anmo45ju10j",NA,NA,127,750,"img/grief.jpg",7,"BAD",TRUE,"word",4,"block7_4",NA
"suo9anmo45ju10j",NA,NA,128,629,"img/l_g_3_s_009.png",7,"girl",TRUE,"picture",5,"block7_5",NA
"suo9anmo45ju10j",NA,NA,129,901,"img/hatred.jpg",7,"BAD",FALSE,"word",6,"block7_6",NA
"suo9anmo45ju10j",NA,NA,130,944,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",7,"block7_7",NA
"suo9anmo45ju10j",NA,NA,131,907,"img/tragedy.jpg",7,"BAD",TRUE,"word",8,"block7_8",NA
"suo9anmo45ju10j",NA,NA,132,677,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",9,"block7_9",NA
"suo9anmo45ju10j",NA,NA,133,926,"img/laughter.jpg",7,"GOOD",TRUE,"word",10,"block7_10",NA
"suo9anmo45ju10j",NA,NA,134,676,"img/W_G_3_S_003.png",7,"girl",TRUE,"picture",11,"block7_11",NA
"suo9anmo45ju10j",NA,NA,135,890,"img/ugly.jpg",7,"BAD",TRUE,"word",12,"block7_12",NA
"suo9anmo45ju10j",NA,NA,136,790,"img/W_B_3_S_002.png",7,"boy",TRUE,"picture",13,"block7_13",NA
"suo9anmo45ju10j",NA,NA,137,766,"img/gift.jpg",7,"GOOD",TRUE,"word",14,"block7_14",NA
"suo9anmo45ju10j",NA,NA,138,1362,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",15,"block7_15",NA
"suo9anmo45ju10j",NA,NA,139,1059,"img/lucky.jpg",7,"GOOD",TRUE,"word",16,"block7_16",NA
"suo9anmo45ju10j",NA,NA,140,1342,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",17,"block7_17",NA
"suo9anmo45ju10j",NA,NA,141,1155,"img/gift.jpg",7,"GOOD",TRUE,"word",18,"block7_18",NA
"suo9anmo45ju10j",NA,NA,142,1151,"img/l_g_3_s_009.png",7,"girl",TRUE,"picture",19,"block7_19",NA
"suo9anmo45ju10j",NA,NA,143,2627,"img/lucky.jpg",7,"GOOD",TRUE,"word",20,"block7_20",NA
"suo9anmo45ju10j",NA,NA,144,904,"img/A_B_3_S_004.png",7,"boy",TRUE,"picture",21,"block7_21",NA
"suo9anmo45ju10j",NA,NA,145,1399,"img/laughter.jpg",7,"GOOD",FALSE,"word",22,"block7_22",NA
"suo9anmo45ju10j",NA,NA,146,1326,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",23,"block7_23",NA
"suo9anmo45ju10j",NA,NA,147,746,"img/ugly.jpg",7,"BAD",TRUE,"word",24,"block7_24",NA
"suo9anmo45ju10j",NA,NA,148,701,"img/W_G_3_S_003.png",7,"girl",TRUE,"picture",25,"block7_25",NA
"suo9anmo45ju10j",NA,NA,149,1119,"img/hatred.jpg",7,"BAD",FALSE,"word",26,"block7_26",NA
"suo9anmo45ju10j",NA,NA,150,865,"img/l_b_3_s_010.png",7,"boy",TRUE,"picture",27,"block7_27",NA
"suo9anmo45ju10j",NA,NA,151,1128,"img/miracle.jpg",7,"GOOD",TRUE,"word",28,"block7_28",NA
"suo9anmo45ju10j",NA,NA,152,911,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",29,"block7_29",NA
"suo9anmo45ju10j",NA,NA,153,1252,"img/tragedy.jpg",7,"BAD",TRUE,"word",30,"block7_30",NA
"suo9anmo45ju10j",NA,NA,154,855,"img/W_B_3_S_002.png",7,"boy",TRUE,"picture",31,"block7_31",NA
"suo9anmo45ju10j",NA,NA,155,1072,"img/grief.jpg",7,"BAD",FALSE,"word",32,"block7_32",NA
"ynd4lben7p1677p",NA,NA,6,804,"img/W_B_3_S_002.png",1,"boy",TRUE,"picture",1,"block1_1","Yimeng"
"ynd4lben7p1677p",NA,NA,7,85,"img/W_G_3_S_003.png",1,"girl",TRUE,"picture",2,"block1_2","Yimeng"
"ynd4lben7p1677p",NA,NA,8,31,"img/l_b_3_s_010.png",1,"boy",TRUE,"picture",3,"block1_3","Yimeng"
"ynd4lben7p1677p",NA,NA,9,128,"img/B_G_3_S_002.png",1,"girl",TRUE,"picture",4,"block1_4","Yimeng"
"ynd4lben7p1677p",NA,NA,10,41,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",5,"block1_5","Yimeng"
"ynd4lben7p1677p",NA,NA,11,80,"img/B_B_3_S_008.png",1,"boy",FALSE,"picture",6,"block1_6","Yimeng"
"ynd4lben7p1677p",NA,NA,12,63,"img/W_B_3_S_002.png",1,"boy",FALSE,"picture",7,"block1_7","Yimeng"
"ynd4lben7p1677p",NA,NA,13,82,"img/l_g_3_s_009.png",1,"girl",TRUE,"picture",8,"block1_8","Yimeng"
"ynd4lben7p1677p",NA,NA,14,44,"img/A_G_3_S_006.png",1,"girl",FALSE,"picture",9,"block1_9","Yimeng"
"ynd4lben7p1677p",NA,NA,15,41,"img/W_G_3_S_003.png",1,"girl",FALSE,"picture",10,"block1_10","Yimeng"
"ynd4lben7p1677p",NA,NA,16,58,"img/l_b_3_s_010.png",1,"boy",TRUE,"picture",11,"block1_11","Yimeng"
"ynd4lben7p1677p",NA,NA,17,85,"img/B_B_3_S_008.png",1,"boy",FALSE,"picture",12,"block1_12","Yimeng"
"ynd4lben7p1677p",NA,NA,18,59,"img/l_g_3_s_009.png",1,"girl",TRUE,"picture",13,"block1_13","Yimeng"
"ynd4lben7p1677p",NA,NA,19,79,"img/B_G_3_S_002.png",1,"girl",FALSE,"picture",14,"block1_14","Yimeng"
"ynd4lben7p1677p",NA,NA,20,53,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",15,"block1_15","Yimeng"
"ynd4lben7p1677p",NA,NA,21,93,"img/A_G_3_S_006.png",1,"girl",TRUE,"picture",16,"block1_16","Yimeng"
"ynd4lben7p1677p",NA,NA,23,382,"img/laughter.jpg",2,"GOOD",TRUE,"word",1,"block2_1","Yimeng"
"ynd4lben7p1677p",NA,NA,24,49,"img/ugly.jpg",2,"BAD",TRUE,"word",2,"block2_2","Yimeng"
"ynd4lben7p1677p",NA,NA,25,82,"img/lucky.jpg",2,"GOOD",TRUE,"word",3,"block2_3","Yimeng"
"ynd4lben7p1677p",NA,NA,26,69,"img/laughter.jpg",2,"GOOD",FALSE,"word",4,"block2_4","Yimeng"
"ynd4lben7p1677p",NA,NA,27,80,"img/grief.jpg",2,"BAD",TRUE,"word",5,"block2_5","Yimeng"
"ynd4lben7p1677p",NA,NA,28,51,"img/tragedy.jpg",2,"BAD",FALSE,"word",6,"block2_6","Yimeng"
"ynd4lben7p1677p",NA,NA,29,69,"img/gift.jpg",2,"GOOD",TRUE,"word",7,"block2_7","Yimeng"
"ynd4lben7p1677p",NA,NA,30,103,"img/hatred.jpg",2,"BAD",TRUE,"word",8,"block2_8","Yimeng"
"ynd4lben7p1677p",NA,NA,31,72,"img/lucky.jpg",2,"GOOD",TRUE,"word",9,"block2_9","Yimeng"
"ynd4lben7p1677p",NA,NA,32,87,"img/miracle.jpg",2,"GOOD",FALSE,"word",10,"block2_10","Yimeng"
"ynd4lben7p1677p",NA,NA,33,77,"img/gift.jpg",2,"GOOD",FALSE,"word",11,"block2_11","Yimeng"
"ynd4lben7p1677p",NA,NA,34,79,"img/miracle.jpg",2,"GOOD",FALSE,"word",12,"block2_12","Yimeng"
"ynd4lben7p1677p",NA,NA,35,109,"img/grief.jpg",2,"BAD",TRUE,"word",13,"block2_13","Yimeng"
"ynd4lben7p1677p",NA,NA,36,91,"img/ugly.jpg",2,"BAD",FALSE,"word",14,"block2_14","Yimeng"
"ynd4lben7p1677p",NA,NA,37,63,"img/hatred.jpg",2,"BAD",FALSE,"word",15,"block2_15","Yimeng"
"ynd4lben7p1677p",NA,NA,38,71,"img/tragedy.jpg",2,"BAD",FALSE,"word",16,"block2_16","Yimeng"
"ynd4lben7p1677p",NA,NA,40,176,"img/W_G_3_S_003.png",3,"girl",TRUE,"picture",1,"block3_1","Yimeng"
"ynd4lben7p1677p",NA,NA,41,63,"img/laughter.jpg",3,"GOOD",FALSE,"word",2,"block3_2","Yimeng"
"ynd4lben7p1677p",NA,NA,42,44,"img/B_B_3_S_008.png",3,"boy",TRUE,"picture",3,"block3_3","Yimeng"
"ynd4lben7p1677p",NA,NA,43,78,"img/lucky.jpg",3,"GOOD",TRUE,"word",4,"block3_4","Yimeng"
"ynd4lben7p1677p",NA,NA,44,99,"img/B_G_3_S_002.png",3,"girl",FALSE,"picture",5,"block3_5","Yimeng"
"ynd4lben7p1677p",NA,NA,45,82,"img/grief.jpg",3,"BAD",TRUE,"word",6,"block3_6","Yimeng"
"ynd4lben7p1677p",NA,NA,46,162,"img/l_g_3_s_009.png",3,"girl",TRUE,"picture",7,"block3_7","Yimeng"
"ynd4lben7p1677p",NA,NA,47,9,"img/ugly.jpg",3,"BAD",FALSE,"word",8,"block3_8","Yimeng"
"ynd4lben7p1677p",NA,NA,48,9,"img/l_b_3_s_010.png",3,"boy",TRUE,"picture",9,"block3_9","Yimeng"
"ynd4lben7p1677p",NA,NA,49,142,"img/miracle.jpg",3,"GOOD",TRUE,"word",10,"block3_10","Yimeng"
"ynd4lben7p1677p",NA,NA,50,92,"img/W_B_3_S_002.png",3,"boy",TRUE,"picture",11,"block3_11","Yimeng"
"ynd4lben7p1677p",NA,NA,51,115,"img/gift.jpg",3,"GOOD",TRUE,"word",12,"block3_12","Yimeng"
"ynd4lben7p1677p",NA,NA,52,118,"img/A_B_3_S_004.png",3,"boy",TRUE,"picture",13,"block3_13","Yimeng"
"ynd4lben7p1677p",NA,NA,53,128,"img/tragedy.jpg",3,"BAD",FALSE,"word",14,"block3_14","Yimeng"
"ynd4lben7p1677p",NA,NA,54,105,"img/A_G_3_S_006.png",3,"girl",TRUE,"picture",15,"block3_15","Yimeng"
"ynd4lben7p1677p",NA,NA,55,127,"img/hatred.jpg",3,"BAD",TRUE,"word",16,"block3_16","Yimeng"
"ynd4lben7p1677p",NA,NA,57,205,"img/B_B_3_S_008.png",4,"boy",FALSE,"picture",1,"block4_1","Yimeng"
"ynd4lben7p1677p",NA,NA,58,124,"img/gift.jpg",4,"GOOD",TRUE,"word",2,"block4_2","Yimeng"
"ynd4lben7p1677p",NA,NA,59,89,"img/W_G_3_S_003.png",4,"girl",FALSE,"picture",3,"block4_3","Yimeng"
"ynd4lben7p1677p",NA,NA,60,103,"img/laughter.jpg",4,"GOOD",FALSE,"word",4,"block4_4","Yimeng"
"ynd4lben7p1677p",NA,NA,61,76,"img/l_b_3_s_010.png",4,"boy",TRUE,"picture",5,"block4_5","Yimeng"
"ynd4lben7p1677p",NA,NA,62,14,"img/miracle.jpg",4,"GOOD",FALSE,"word",6,"block4_6","Yimeng"
"ynd4lben7p1677p",NA,NA,63,75,"img/A_G_3_S_006.png",4,"girl",FALSE,"picture",7,"block4_7","Yimeng"
"ynd4lben7p1677p",NA,NA,64,61,"img/grief.jpg",4,"BAD",TRUE,"word",8,"block4_8","Yimeng"
"ynd4lben7p1677p",NA,NA,65,112,"img/A_B_3_S_004.png",4,"boy",FALSE,"picture",9,"block4_9","Yimeng"
"ynd4lben7p1677p",NA,NA,66,109,"img/hatred.jpg",4,"BAD",FALSE,"word",10,"block4_10","Yimeng"
"ynd4lben7p1677p",NA,NA,67,62,"img/W_B_3_S_002.png",4,"boy",FALSE,"picture",11,"block4_11","Yimeng"
"ynd4lben7p1677p",NA,NA,68,90,"img/lucky.jpg",4,"GOOD",TRUE,"word",12,"block4_12","Yimeng"
"ynd4lben7p1677p",NA,NA,69,87,"img/B_G_3_S_002.png",4,"girl",FALSE,"picture",13,"block4_13","Yimeng"
"ynd4lben7p1677p",NA,NA,70,83,"img/tragedy.jpg",4,"BAD",TRUE,"word",14,"block4_14","Yimeng"
"ynd4lben7p1677p",NA,NA,71,114,"img/l_g_3_s_009.png",4,"girl",TRUE,"picture",15,"block4_15","Yimeng"
"ynd4lben7p1677p",NA,NA,72,80,"img/ugly.jpg",4,"BAD",TRUE,"word",16,"block4_16","Yimeng"
"ynd4lben7p1677p",NA,NA,73,88,"img/W_G_3_S_003.png",4,"girl",TRUE,"picture",17,"block4_17","Yimeng"
"ynd4lben7p1677p",NA,NA,74,18,"img/lucky.jpg",4,"GOOD",TRUE,"word",18,"block4_18","Yimeng"
"ynd4lben7p1677p",NA,NA,75,64,"img/B_G_3_S_002.png",4,"girl",FALSE,"picture",19,"block4_19","Yimeng"
"ynd4lben7p1677p",NA,NA,76,88,"img/hatred.jpg",4,"BAD",TRUE,"word",20,"block4_20","Yimeng"
"ynd4lben7p1677p",NA,NA,77,150,"img/B_B_3_S_008.png",4,"boy",FALSE,"picture",21,"block4_21","Yimeng"
"ynd4lben7p1677p",NA,NA,78,119,"img/gift.jpg",4,"GOOD",TRUE,"word",22,"block4_22","Yimeng"
"ynd4lben7p1677p",NA,NA,79,120,"img/A_G_3_S_006.png",4,"girl",FALSE,"picture",23,"block4_23","Yimeng"
"ynd4lben7p1677p",NA,NA,80,0,"img/tragedy.jpg",4,"BAD",FALSE,"word",24,"block4_24","Yimeng"
"ynd4lben7p1677p",NA,NA,81,2,"img/W_B_3_S_002.png",4,"boy",TRUE,"picture",25,"block4_25","Yimeng"
"ynd4lben7p1677p",NA,NA,82,164,"img/grief.jpg",4,"BAD",FALSE,"word",26,"block4_26","Yimeng"
"ynd4lben7p1677p",NA,NA,83,90,"img/l_g_3_s_009.png",4,"girl",TRUE,"picture",27,"block4_27","Yimeng"
"ynd4lben7p1677p",NA,NA,84,74,"img/miracle.jpg",4,"GOOD",FALSE,"word",28,"block4_28","Yimeng"
"ynd4lben7p1677p",NA,NA,85,635,"img/A_B_3_S_004.png",4,"boy",TRUE,"picture",29,"block4_29","Yimeng"
"ynd4lben7p1677p",NA,NA,86,136,"img/ugly.jpg",4,"BAD",FALSE,"word",30,"block4_30","Yimeng"
"ynd4lben7p1677p",NA,NA,87,177,"img/l_b_3_s_010.png",4,"boy",TRUE,"picture",31,"block4_31","Yimeng"
"ynd4lben7p1677p",NA,NA,88,130,"img/laughter.jpg",4,"GOOD",TRUE,"word",32,"block4_32","Yimeng"
"ynd4lben7p1677p",NA,NA,90,349,"img/l_b_3_s_010.png",5,"boy",TRUE,"picture",1,"block5_1","Yimeng"
"ynd4lben7p1677p",NA,NA,91,131,"img/A_G_3_S_006.png",5,"girl",FALSE,"picture",2,"block5_2","Yimeng"
"ynd4lben7p1677p",NA,NA,92,148,"img/l_g_3_s_009.png",5,"girl",FALSE,"picture",3,"block5_3","Yimeng"
"ynd4lben7p1677p",NA,NA,93,157,"img/A_G_3_S_006.png",5,"girl",FALSE,"picture",4,"block5_4","Yimeng"
"ynd4lben7p1677p",NA,NA,94,143,"img/B_G_3_S_002.png",5,"girl",FALSE,"picture",5,"block5_5","Yimeng"
"ynd4lben7p1677p",NA,NA,95,146,"img/A_B_3_S_004.png",5,"boy",TRUE,"picture",6,"block5_6","Yimeng"
"ynd4lben7p1677p",NA,NA,96,142,"img/A_B_3_S_004.png",5,"boy",TRUE,"picture",7,"block5_7","Yimeng"
"ynd4lben7p1677p",NA,NA,97,131,"img/W_B_3_S_002.png",5,"boy",FALSE,"picture",8,"block5_8","Yimeng"
"ynd4lben7p1677p",NA,NA,98,122,"img/W_G_3_S_003.png",5,"girl",FALSE,"picture",9,"block5_9","Yimeng"
"ynd4lben7p1677p",NA,NA,99,128,"img/B_B_3_S_008.png",5,"boy",TRUE,"picture",10,"block5_10","Yimeng"
"ynd4lben7p1677p",NA,NA,100,170,"img/B_B_3_S_008.png",5,"boy",TRUE,"picture",11,"block5_11","Yimeng"
"ynd4lben7p1677p",NA,NA,101,136,"img/l_b_3_s_010.png",5,"boy",FALSE,"picture",12,"block5_12","Yimeng"
"ynd4lben7p1677p",NA,NA,102,151,"img/l_g_3_s_009.png",5,"girl",TRUE,"picture",13,"block5_13","Yimeng"
"ynd4lben7p1677p",NA,NA,103,150,"img/W_G_3_S_003.png",5,"girl",TRUE,"picture",14,"block5_14","Yimeng"
"ynd4lben7p1677p",NA,NA,104,150,"img/B_G_3_S_002.png",5,"girl",TRUE,"picture",15,"block5_15","Yimeng"
"ynd4lben7p1677p",NA,NA,105,165,"img/W_B_3_S_002.png",5,"boy",FALSE,"picture",16,"block5_16","Yimeng"
"ynd4lben7p1677p",NA,NA,107,298,"img/B_B_3_S_008.png",6,"boy",TRUE,"picture",1,"block6_1","Yimeng"
"ynd4lben7p1677p",NA,NA,108,160,"img/miracle.jpg",6,"GOOD",FALSE,"word",2,"block6_2","Yimeng"
"ynd4lben7p1677p",NA,NA,109,142,"img/B_G_3_S_002.png",6,"girl",TRUE,"picture",3,"block6_3","Yimeng"
"ynd4lben7p1677p",NA,NA,110,150,"img/lucky.jpg",6,"GOOD",FALSE,"word",4,"block6_4","Yimeng"
"ynd4lben7p1677p",NA,NA,111,168,"img/A_G_3_S_006.png",6,"girl",TRUE,"picture",5,"block6_5","Yimeng"
"ynd4lben7p1677p",NA,NA,112,160,"img/gift.jpg",6,"GOOD",TRUE,"word",6,"block6_6","Yimeng"
"ynd4lben7p1677p",NA,NA,113,193,"img/W_G_3_S_003.png",6,"girl",TRUE,"picture",7,"block6_7","Yimeng"
"ynd4lben7p1677p",NA,NA,114,168,"img/laughter.jpg",6,"GOOD",FALSE,"word",8,"block6_8","Yimeng"
"ynd4lben7p1677p",NA,NA,115,161,"img/l_b_3_s_010.png",6,"boy",FALSE,"picture",9,"block6_9","Yimeng"
"ynd4lben7p1677p",NA,NA,116,150,"img/tragedy.jpg",6,"BAD",FALSE,"word",10,"block6_10","Yimeng"
"ynd4lben7p1677p",NA,NA,117,169,"img/l_g_3_s_009.png",6,"girl",TRUE,"picture",11,"block6_11","Yimeng"
"ynd4lben7p1677p",NA,NA,118,165,"img/ugly.jpg",6,"BAD",TRUE,"word",12,"block6_12","Yimeng"
"ynd4lben7p1677p",NA,NA,119,187,"img/A_B_3_S_004.png",6,"boy",TRUE,"picture",13,"block6_13","Yimeng"
"ynd4lben7p1677p",NA,NA,120,161,"img/grief.jpg",6,"BAD",TRUE,"word",14,"block6_14","Yimeng"
"ynd4lben7p1677p",NA,NA,121,191,"img/W_B_3_S_002.png",6,"boy",FALSE,"picture",15,"block6_15","Yimeng"
"ynd4lben7p1677p",NA,NA,122,162,"img/hatred.jpg",6,"BAD",TRUE,"word",16,"block6_16","Yimeng"
"ynd4lben7p1677p",NA,NA,124,373,"img/l_b_3_s_010.png",7,"boy",FALSE,"picture",1,"block7_1","Yimeng"
"ynd4lben7p1677p",NA,NA,125,146,"img/laughter.jpg",7,"GOOD",FALSE,"word",2,"block7_2","Yimeng"
"ynd4lben7p1677p",NA,NA,126,159,"img/A_B_3_S_004.png",7,"boy",FALSE,"picture",3,"block7_3","Yimeng"
"ynd4lben7p1677p",NA,NA,127,160,"img/grief.jpg",7,"BAD",TRUE,"word",4,"block7_4","Yimeng"
"ynd4lben7p1677p",NA,NA,128,164,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",5,"block7_5","Yimeng"
"ynd4lben7p1677p",NA,NA,129,198,"img/hatred.jpg",7,"BAD",TRUE,"word",6,"block7_6","Yimeng"
"ynd4lben7p1677p",NA,NA,130,176,"img/l_g_3_s_009.png",7,"girl",FALSE,"picture",7,"block7_7","Yimeng"
"ynd4lben7p1677p",NA,NA,131,176,"img/ugly.jpg",7,"BAD",FALSE,"word",8,"block7_8","Yimeng"
"ynd4lben7p1677p",NA,NA,132,194,"img/W_G_3_S_003.png",7,"girl",FALSE,"picture",9,"block7_9","Yimeng"
"ynd4lben7p1677p",NA,NA,133,159,"img/miracle.jpg",7,"GOOD",FALSE,"word",10,"block7_10","Yimeng"
"ynd4lben7p1677p",NA,NA,134,153,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",11,"block7_11","Yimeng"
"ynd4lben7p1677p",NA,NA,135,181,"img/lucky.jpg",7,"GOOD",TRUE,"word",12,"block7_12","Yimeng"
"ynd4lben7p1677p",NA,NA,136,164,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",13,"block7_13","Yimeng"
"ynd4lben7p1677p",NA,NA,137,195,"img/tragedy.jpg",7,"BAD",FALSE,"word",14,"block7_14","Yimeng"
"ynd4lben7p1677p",NA,NA,138,182,"img/W_B_3_S_002.png",7,"boy",FALSE,"picture",15,"block7_15","Yimeng"
"ynd4lben7p1677p",NA,NA,139,154,"img/gift.jpg",7,"GOOD",FALSE,"word",16,"block7_16","Yimeng"
"ynd4lben7p1677p",NA,NA,140,152,"img/A_B_3_S_004.png",7,"boy",FALSE,"picture",17,"block7_17","Yimeng"
"ynd4lben7p1677p",NA,NA,141,170,"img/hatred.jpg",7,"BAD",TRUE,"word",18,"block7_18","Yimeng"
"ynd4lben7p1677p",NA,NA,142,218,"img/l_g_3_s_009.png",7,"girl",FALSE,"picture",19,"block7_19","Yimeng"
"ynd4lben7p1677p",NA,NA,143,180,"img/tragedy.jpg",7,"BAD",TRUE,"word",20,"block7_20","Yimeng"
"ynd4lben7p1677p",NA,NA,144,170,"img/l_b_3_s_010.png",7,"boy",FALSE,"picture",21,"block7_21","Yimeng"
"ynd4lben7p1677p",NA,NA,145,145,"img/lucky.jpg",7,"GOOD",FALSE,"word",22,"block7_22","Yimeng"
"ynd4lben7p1677p",NA,NA,146,155,"img/W_B_3_S_002.png",7,"boy",FALSE,"picture",23,"block7_23","Yimeng"
"ynd4lben7p1677p",NA,NA,147,122,"img/laughter.jpg",7,"GOOD",FALSE,"word",24,"block7_24","Yimeng"
"ynd4lben7p1677p",NA,NA,148,120,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",25,"block7_25","Yimeng"
"ynd4lben7p1677p",NA,NA,149,148,"img/grief.jpg",7,"BAD",TRUE,"word",26,"block7_26","Yimeng"
"ynd4lben7p1677p",NA,NA,150,138,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",27,"block7_27","Yimeng"
"ynd4lben7p1677p",NA,NA,151,176,"img/gift.jpg",7,"GOOD",FALSE,"word",28,"block7_28","Yimeng"
"ynd4lben7p1677p",NA,NA,152,157,"img/B_B_3_S_008.png",7,"boy",FALSE,"picture",29,"block7_29","Yimeng"
"ynd4lben7p1677p",NA,NA,153,176,"img/ugly.jpg",7,"BAD",FALSE,"word",30,"block7_30","Yimeng"
"ynd4lben7p1677p",NA,NA,154,187,"img/W_G_3_S_003.png",7,"girl",TRUE,"picture",31,"block7_31","Yimeng"
"ynd4lben7p1677p",NA,NA,155,199,"img/miracle.jpg",7,"GOOD",FALSE,"word",32,"block7_32","Yimeng"
